timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258036,23,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/J/7820,23,0,0
1476260258036,26,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/B/8842,26,0,0
1476260258041,21,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/P/2188,21,0,0
1476260258039,24,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Q/7239,24,0,0
1476260258059,5,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/P/4145,5,0,0
1476260258041,23,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/K/6650,23,0,0
1476260258057,7,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/C/2278,7,0,0
1476260258058,6,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/4962,6,0,0
1476260258044,23,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/X/4342,22,0,0
1476260258044,23,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,615,20,60,http://localhost:8080/composite-key-entities/B/714,23,0,0
1476260258046,21,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/4909,21,0,0
1476260258046,21,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/L/2064,21,0,0
1476260258046,21,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/3061,21,0,0
1476260258044,24,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/4811,24,0,0
1476260258046,23,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/3078,23,0,0
1476260258046,24,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/1382,24,0,0
