timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258078,25,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/70821,25,0,0
1476260258081,25,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/64029,25,0,0
1476260258082,24,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/90670,24,0,0
1476260258082,24,Request - Load simple entities,200,,Simple entities 1-15,text,true,,580,20,60,http://localhost:8080/simple-entities/48,24,0,0
1476260258084,25,Request - Load simple entities,200,,Simple entities 1-2,text,true,,586,20,60,http://localhost:8080/simple-entities/1204,25,0,0
1476260258083,26,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/73639,26,0,0
1476260258089,21,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/37634,21,0,0
1476260258093,19,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/57206,19,0,0
1476260258093,22,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/93864,22,0,0
1476260258095,20,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/95282,20,0,0
1476260258095,20,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/63694,20,0,0
1476260258095,22,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/14558,21,0,0
1476260258095,22,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/79772,22,0,0
1476260258098,19,Request - Load simple entities,200,,Simple entities 1-19,text,true,,586,20,60,http://localhost:8080/simple-entities/4107,19,0,0
1476260258101,18,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/83087,18,0,0
1476260258101,18,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/71715,18,0,0
1476260258099,20,Request - Load simple entities,200,,Simple entities 1-7,text,true,,589,20,60,http://localhost:8080/simple-entities/83364,20,0,0
1476260258100,19,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/73478,19,0,0
1476260258103,18,Request - Load simple entities,200,,Simple entities 1-17,text,true,,586,20,60,http://localhost:8080/simple-entities/6773,18,0,0
1476260258106,17,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/50903,17,0,0
1476260258119,5,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/92475,5,0,0
1476260258106,19,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/92847,19,0,0
1476260258109,16,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/47791,16,0,0
1476260258106,21,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/97601,21,0,0
1476260258110,17,Request - Load simple entities,200,,Simple entities 1-11,text,true,,583,20,60,http://localhost:8080/simple-entities/351,17,0,0
1476260258125,3,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/48323,3,0,0
1476260258113,15,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/99271,15,0,0
1476260258095,33,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/41924,33,0,0
1476260258095,33,Request - Load simple entities,200,,Simple entities 1-12,text,true,,589,20,60,http://localhost:8080/simple-entities/70759,33,0,0
1476260258127,3,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/76615,3,0,0
1476260258115,15,Request - Load simple entities,200,,Simple entities 1-9,text,true,,586,20,60,http://localhost:8080/simple-entities/8000,15,0,0
1476260258117,14,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/88633,14,0,0
1476260258117,14,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/54706,14,0,0
1476260258117,14,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/28953,14,0,0
1476260258115,17,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/46090,17,0,0
1476260258130,3,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/44451,3,0,0
1476260258131,2,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/42031,2,0,0
1476260258130,4,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/68277,4,0,0
1476260258121,14,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/38284,14,0,0
1476260258123,15,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/48131,15,0,0
1476260258133,5,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/33687,5,0,0
1476260258125,14,Request - Load simple entities,200,,Simple entities 1-13,text,true,,586,20,60,http://localhost:8080/simple-entities/9053,14,0,0
1476260258109,30,Request - Load simple entities,200,,Simple entities 1-2,text,true,,589,20,60,http://localhost:8080/simple-entities/78177,30,0,0
1476260258138,3,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/79582,3,0,0
1476260258115,26,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/84803,26,0,0
1476260258127,14,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/24732,14,0,0
1476260258128,13,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/55456,13,0,0
1476260258128,15,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/55434,15,0,0
1476260258131,12,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/11015,12,0,0
1476260258141,4,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/20571,4,0,0
1476260258131,14,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/36194,14,0,0
1476260258119,26,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/79530,26,0,0
1476260258119,26,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/12755,26,0,0
1476260258119,26,Request - Load simple entities,200,,Simple entities 1-7,text,true,,586,20,60,http://localhost:8080/simple-entities/7027,26,0,0
1476260258124,27,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/38090,27,0,0
1476260258132,19,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/64819,19,0,0
1476260258133,18,Request - Load simple entities,200,,Simple entities 1-9,text,true,,586,20,60,http://localhost:8080/simple-entities/4513,18,0,0
1476260258134,18,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/19959,18,0,0
1476260258135,19,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/45290,19,0,0
1476260258128,27,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/48001,27,0,0
1476260258128,28,Request - Load simple entities,200,,Simple entities 1-12,text,true,,586,20,60,http://localhost:8080/simple-entities/6290,28,0,0
1476260258138,19,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/53190,19,0,0
1476260258155,2,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/78512,2,0,0
1476260258141,18,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/76044,18,0,0
1476260258141,18,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/30839,18,0,0
1476260258139,21,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/96059,21,0,0
1476260258141,20,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/58541,20,0,0
1476260258143,20,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/47810,20,0,0
